image_path,image_type,class
dataset/images/lab/abies_concolor/ny1157-09-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-09-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-09-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-10-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-10-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-10-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-10-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-11-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-11-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-11-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-11-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-12-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-12-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-12-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-12-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-13-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-13-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-13-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-13-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-14-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-14-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-14-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-14-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-15-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-15-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-15-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-15-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-16-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-16-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-16-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-16-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-17-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-17-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-17-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-17-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-18-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-18-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-18-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-18-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-19-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-19-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-19-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-19-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-20-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-20-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-20-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-20-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-21-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-21-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-21-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-21-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-22-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-22-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-22-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-22-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-23-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-23-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-23-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-23-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-24-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-24-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-24-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-24-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-25-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-25-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-25-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-25-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-26-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-26-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-26-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-26-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-27-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-27-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-27-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-27-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-28-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-28-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-28-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-28-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-29-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-29-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-29-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-29-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-30-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-30-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-30-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1157-30-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-01-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-01-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-01-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-01-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-02-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-02-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-02-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-02-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-03-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-03-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-03-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-03-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-04-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-04-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-04-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-04-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-05-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-05-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-05-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-05-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-06-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-06-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-06-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-06-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-07-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-07-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-07-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-07-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-08-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-08-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-08-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-08-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-09-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-09-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-09-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-09-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-10-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-10-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-10-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1178-10-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-01-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-01-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-01-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-01-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-02-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-02-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-02-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-02-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-03-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-03-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-03-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-03-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-04-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-04-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-04-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-04-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-05-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-05-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-05-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-05-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-06-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-06-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-06-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-06-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-07-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-07-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-07-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-07-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-08-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-08-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-08-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-08-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-09-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-09-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-09-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-09-4.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-10-1.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-10-2.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-10-3.jpg,lab,Abies concolor
dataset/images/lab/abies_concolor/ny1179-10-4.jpg,lab,Abies concolor
dataset/images/field/abies_concolor/12995307070714.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309747806.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309740463.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309748681.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309748490.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309740834.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309741404.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309744055.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309746810.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309748933.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309748789.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309744941.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309746536.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309749648.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309742003.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309741331.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309748158.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309745884.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309743932.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309740717.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309748664.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309748714.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309740735.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309746836.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309741655.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309744510.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309740671.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309741401.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309745919.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309749948.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309740678.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309745536.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309749148.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309745825.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309745356.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309746566.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309746285.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309749937.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309741567.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309749900.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309746829.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309743623.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309743421.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309743557.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309749090.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309745138.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309747954.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309742657.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309741318.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309749691.jpg,field,Abies concolor
dataset/images/field/abies_concolor/12995309749476.jpg,field,Abies concolor
dataset/images/lab/abies_nordmanniana/ny1057-01-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-01-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-01-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-01-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-02-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-02-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-02-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-02-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-03-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-03-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-03-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-03-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-04-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-04-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-04-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-04-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-05-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-05-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-05-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-05-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-06-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-06-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-06-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-06-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-07-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-07-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-07-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-07-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-08-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-08-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-08-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-08-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-09-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-09-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-09-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-09-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-10-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-10-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-10-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-10-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-11-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-11-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-11-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-11-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-12-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-12-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-12-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-12-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-13-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-13-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-13-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-13-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-14-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-14-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-14-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-14-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-15-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-15-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-15-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1057-15-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-01-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-01-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-01-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-01-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-02-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-02-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-02-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-02-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-03-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-03-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-03-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-03-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-04-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-04-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-04-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-04-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-05-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-05-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-05-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-05-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-06-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-06-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-06-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-06-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-07-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-07-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-07-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-07-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-08-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-08-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-08-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-08-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-09-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-09-2.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-09-3.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-09-4.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-10-1.jpg,lab,Abies nordmanniana
dataset/images/lab/abies_nordmanniana/ny1058-10-2.jpg,lab,Abies nordmanniana
